"","NbCant","Période","NomCant","Mois","NumBranche","Front_F_Branche","Emplois","Part"
"4413",24,"2020Q1","Neuchâtel",2020-03-01,"B 05-09 > Industries extractives",5,NA,NA
"4414",24,"2020Q1","Neuchâtel",2020-03-01,"B-F 05-43 - Secteur secondaire",6572.3,34466,19.0689375036268
"4415",24,"2020Q1","Neuchâtel",2020-03-01,"C 10-33 > Industrie manufacturière",6139.6,NA,NA
"4416",24,"2020Q1","Neuchâtel",2020-03-01,"CA 10-12 ..... Industries alimentaires et du tabac",33.4,NA,NA
"4417",24,"2020Q1","Neuchâtel",2020-03-01,"CB 13-15 ..... Industries du textile et de l’habillement",67,NA,NA
"4418",24,"2020Q1","Neuchâtel",2020-03-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",72.4,NA,NA
"4419",24,"2020Q1","Neuchâtel",2020-03-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",156,NA,NA
"4420",24,"2020Q1","Neuchâtel",2020-03-01,"CF 21 ..... Industrie pharmaceutique",147,NA,NA
"4421",24,"2020Q1","Neuchâtel",2020-03-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",140,NA,NA
"4422",24,"2020Q1","Neuchâtel",2020-03-01,"CH 24-25 ..... Fabrication de produits métalliques",489.1,NA,NA
"4423",24,"2020Q1","Neuchâtel",2020-03-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3093.2,NA,NA
"4424",24,"2020Q1","Neuchâtel",2020-03-01,"CJ 27 ..... Fabrication d'équipements électriques",165.1,NA,NA
"4425",24,"2020Q1","Neuchâtel",2020-03-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",257.1,NA,NA
"4426",24,"2020Q1","Neuchâtel",2020-03-01,"CL 29-30 ..... Fabrication de matériels de transport",23,NA,NA
"4427",24,"2020Q1","Neuchâtel",2020-03-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1496.4,NA,NA
"4428",24,"2020Q1","Neuchâtel",2020-03-01,"D 35 > Production et distribution d'énergie",1,NA,NA
"4429",24,"2020Q1","Neuchâtel",2020-03-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",2,NA,NA
"4430",24,"2020Q1","Neuchâtel",2020-03-01,"F 41-43 > Construction",424.7,NA,NA
"4431",24,"2020Q1","Neuchâtel",2020-03-01,"FA 41-42 ..... Construction de bâtiments et génie civil",160.7,NA,NA
"4432",24,"2020Q1","Neuchâtel",2020-03-01,"FB 43 ..... Travaux de construction spécialisés",264,NA,NA
"4433",24,"2020Q1","Neuchâtel",2020-03-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",114,NA,NA
"4434",24,"2020Q1","Neuchâtel",2020-03-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1116.5,NA,NA
"4435",24,"2020Q1","Neuchâtel",2020-03-01,"G 46 ..... Commerce de gros",357.1,NA,NA
"4436",24,"2020Q1","Neuchâtel",2020-03-01,"G 47 ..... Commerce de détail",645.4,NA,NA
"4437",24,"2020Q1","Neuchâtel",2020-03-01,"G-U 45-99 - Secteur tertiaire",6514.1,69461,9.37806826852479
"4438",24,"2020Q1","Neuchâtel",2020-03-01,"H 49-53 > Transports et entreposage",208.1,NA,NA
"4439",24,"2020Q1","Neuchâtel",2020-03-01,"HA 49 ..... Transports terrestres et transport par conduites",147.7,NA,NA
"4440",24,"2020Q1","Neuchâtel",2020-03-01,"HB 50-51 ..... Transports par eau, transports aériens",25,NA,NA
"4441",24,"2020Q1","Neuchâtel",2020-03-01,"HC 52 ..... Entreposage et services auxiliaires des transports",30.4,NA,NA
"4442",24,"2020Q1","Neuchâtel",2020-03-01,"HD 53 ..... Activités de poste et de courrier",5,NA,NA
"4443",24,"2020Q1","Neuchâtel",2020-03-01,"I 55 ..... Hébergement",96,NA,NA
"4444",24,"2020Q1","Neuchâtel",2020-03-01,"I 55-56 > Hébergement et restauration",278.9,NA,NA
"4445",24,"2020Q1","Neuchâtel",2020-03-01,"I 56 ..... Restauration",182.9,NA,NA
"4446",24,"2020Q1","Neuchâtel",2020-03-01,"J 58-63 > Information et communication",332.3,NA,NA
"4447",24,"2020Q1","Neuchâtel",2020-03-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",22,NA,NA
"4448",24,"2020Q1","Neuchâtel",2020-03-01,"JB 61 ..... Télécommunications",3,NA,NA
"4449",24,"2020Q1","Neuchâtel",2020-03-01,"JC 62-63 ..... Activités informatiques et services d’information",307.3,NA,NA
"4450",24,"2020Q1","Neuchâtel",2020-03-01,"K 64 ..... Activités des services financiers",6,NA,NA
"4451",24,"2020Q1","Neuchâtel",2020-03-01,"K 64-66 > Activités financières et d'assurance",14,NA,NA
"4452",24,"2020Q1","Neuchâtel",2020-03-01,"K 65 ..... Assurance",8,NA,NA
"4453",24,"2020Q1","Neuchâtel",2020-03-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0,NA,NA
"4454",24,"2020Q1","Neuchâtel",2020-03-01,"L 68 > Activités immobilières",3,NA,NA
"4455",24,"2020Q1","Neuchâtel",2020-03-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",1592.2,NA,NA
"4456",24,"2020Q1","Neuchâtel",2020-03-01,"MA 69 ..... Activités juridiques et comptables",393.3,NA,NA
"4457",24,"2020Q1","Neuchâtel",2020-03-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",384.5,NA,NA
"4458",24,"2020Q1","Neuchâtel",2020-03-01,"MC 71 ..... Activités d'architecture et d'ingénierie",564.9,NA,NA
"4459",24,"2020Q1","Neuchâtel",2020-03-01,"MD 72 ..... Recherche-développement scientifique",5,NA,NA
"4460",24,"2020Q1","Neuchâtel",2020-03-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",244.5,NA,NA
"4461",24,"2020Q1","Neuchâtel",2020-03-01,"N 77-82 > Activités de services administratifs et de soutien",1409.4,NA,NA
"4462",24,"2020Q1","Neuchâtel",2020-03-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",557,NA,NA
"4463",24,"2020Q1","Neuchâtel",2020-03-01,"NB 78 ..... Activités liées à l'emploi",852.4,NA,NA
"4464",24,"2020Q1","Neuchâtel",2020-03-01,"O 84 > Administration publique",9,NA,NA
"4465",24,"2020Q1","Neuchâtel",2020-03-01,"P 85 > Enseignement",56.4,NA,NA
"4466",24,"2020Q1","Neuchâtel",2020-03-01,"Q 86 ..... Activités pour la santé humaine",743.1,NA,NA
"4467",24,"2020Q1","Neuchâtel",2020-03-01,"Q 86-88 > Santé humaine et action sociale",1277,NA,NA
"4468",24,"2020Q1","Neuchâtel",2020-03-01,"Q 87 ..... Hébergement médico-social et social",368.5,NA,NA
"4469",24,"2020Q1","Neuchâtel",2020-03-01,"Q 88 ..... Action sociale sans hébergement",165.4,NA,NA
"4470",24,"2020Q1","Neuchâtel",2020-03-01,"R 90-93 > Arts, spectacles et activités récréatives",33,NA,NA
"4471",24,"2020Q1","Neuchâtel",2020-03-01,"S 94-96 > Autres activités de services",175,NA,NA
"4472",24,"2020Q1","Neuchâtel",2020-03-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",9.4,NA,NA
"4473",24,"2020Q1","Neuchâtel",2020-03-01,"U 99 > Activités extra-territoriales",0,NA,NA
"4474",24,"2020Q2","Neuchâtel",2020-06-01,"A 01-03 - Secteur primaire",56,2401,2.33236151603499
"4475",24,"2020Q2","Neuchâtel",2020-06-01,"A-U 01-99 Total",13076.2,106328,12.2979835979234
"4476",24,"2020Q2","Neuchâtel",2020-06-01,"B 05-09 > Industries extractives",4,NA,NA
"4477",24,"2020Q2","Neuchâtel",2020-06-01,"B-F 05-43 - Secteur secondaire",6534.9,34466,18.9604247664365
"4478",24,"2020Q2","Neuchâtel",2020-06-01,"C 10-33 > Industrie manufacturière",6093.1,NA,NA
"4479",24,"2020Q2","Neuchâtel",2020-06-01,"CA 10-12 ..... Industries alimentaires et du tabac",32.4,NA,NA
"4480",24,"2020Q2","Neuchâtel",2020-06-01,"CB 13-15 ..... Industries du textile et de l’habillement",63,NA,NA
"4481",24,"2020Q2","Neuchâtel",2020-06-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",84.4,NA,NA
"4482",24,"2020Q2","Neuchâtel",2020-06-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",161,NA,NA
"4483",24,"2020Q2","Neuchâtel",2020-06-01,"CF 21 ..... Industrie pharmaceutique",137,NA,NA
"4484",24,"2020Q2","Neuchâtel",2020-06-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",133,NA,NA
"4485",24,"2020Q2","Neuchâtel",2020-06-01,"CH 24-25 ..... Fabrication de produits métalliques",464.5,NA,NA
"4486",24,"2020Q2","Neuchâtel",2020-06-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3091,NA,NA
"4487",24,"2020Q2","Neuchâtel",2020-06-01,"CJ 27 ..... Fabrication d'équipements électriques",162.7,NA,NA
"4488",24,"2020Q2","Neuchâtel",2020-06-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",273.7,NA,NA
"4489",24,"2020Q2","Neuchâtel",2020-06-01,"CL 29-30 ..... Fabrication de matériels de transport",18,NA,NA
"4490",24,"2020Q2","Neuchâtel",2020-06-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1472.5,NA,NA
"4491",24,"2020Q2","Neuchâtel",2020-06-01,"D 35 > Production et distribution d'énergie",1,NA,NA
"4492",24,"2020Q2","Neuchâtel",2020-06-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",5,NA,NA
"4493",24,"2020Q2","Neuchâtel",2020-06-01,"F 41-43 > Construction",431.7,NA,NA
"4494",24,"2020Q2","Neuchâtel",2020-06-01,"FA 41-42 ..... Construction de bâtiments et génie civil",148,NA,NA
"4495",24,"2020Q2","Neuchâtel",2020-06-01,"FB 43 ..... Travaux de construction spécialisés",283.7,NA,NA
"4496",24,"2020Q2","Neuchâtel",2020-06-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",104.4,NA,NA
"4497",24,"2020Q2","Neuchâtel",2020-06-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1113.6,NA,NA
"4498",24,"2020Q2","Neuchâtel",2020-06-01,"G 46 ..... Commerce de gros",360.1,NA,NA
"4499",24,"2020Q2","Neuchâtel",2020-06-01,"G 47 ..... Commerce de détail",649.1,NA,NA
"4500",24,"2020Q2","Neuchâtel",2020-06-01,"G-U 45-99 - Secteur tertiaire",6485.4,69461,9.33675011877168
"4501",24,"2020Q2","Neuchâtel",2020-06-01,"H 49-53 > Transports et entreposage",200.7,NA,NA
"4502",24,"2020Q2","Neuchâtel",2020-06-01,"HA 49 ..... Transports terrestres et transport par conduites",147.4,NA,NA
"4503",24,"2020Q2","Neuchâtel",2020-06-01,"HB 50-51 ..... Transports par eau, transports aériens",21,NA,NA
"4504",24,"2020Q2","Neuchâtel",2020-06-01,"HC 52 ..... Entreposage et services auxiliaires des transports",26.4,NA,NA
"4505",24,"2020Q2","Neuchâtel",2020-06-01,"HD 53 ..... Activités de poste et de courrier",6,NA,NA
"4506",24,"2020Q2","Neuchâtel",2020-06-01,"I 55 ..... Hébergement",90.8,NA,NA
"4507",24,"2020Q2","Neuchâtel",2020-06-01,"I 55-56 > Hébergement et restauration",280.6,NA,NA
"4508",24,"2020Q2","Neuchâtel",2020-06-01,"I 56 ..... Restauration",189.7,NA,NA
"4509",24,"2020Q2","Neuchâtel",2020-06-01,"J 58-63 > Information et communication",313.3,NA,NA
"4510",24,"2020Q2","Neuchâtel",2020-06-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",16,NA,NA
"4511",24,"2020Q2","Neuchâtel",2020-06-01,"JB 61 ..... Télécommunications",3,NA,NA
"4512",24,"2020Q2","Neuchâtel",2020-06-01,"JC 62-63 ..... Activités informatiques et services d’information",294.3,NA,NA
"4513",24,"2020Q2","Neuchâtel",2020-06-01,"K 64 ..... Activités des services financiers",3,NA,NA
"4514",24,"2020Q2","Neuchâtel",2020-06-01,"K 64-66 > Activités financières et d'assurance",12,NA,NA
"4515",24,"2020Q2","Neuchâtel",2020-06-01,"K 65 ..... Assurance",9,NA,NA
"4516",24,"2020Q2","Neuchâtel",2020-06-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0,NA,NA
"4517",24,"2020Q2","Neuchâtel",2020-06-01,"L 68 > Activités immobilières",3,NA,NA
"4518",24,"2020Q2","Neuchâtel",2020-06-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",1615.5,NA,NA
"4519",24,"2020Q2","Neuchâtel",2020-06-01,"MA 69 ..... Activités juridiques et comptables",397.7,NA,NA
"4520",24,"2020Q2","Neuchâtel",2020-06-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",380,NA,NA
"4521",24,"2020Q2","Neuchâtel",2020-06-01,"MC 71 ..... Activités d'architecture et d'ingénierie",591,NA,NA
"4522",24,"2020Q2","Neuchâtel",2020-06-01,"MD 72 ..... Recherche-développement scientifique",7,NA,NA
"4523",24,"2020Q2","Neuchâtel",2020-06-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",239.7,NA,NA
"4524",24,"2020Q2","Neuchâtel",2020-06-01,"N 77-82 > Activités de services administratifs et de soutien",1354.1,NA,NA
"4525",24,"2020Q2","Neuchâtel",2020-06-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",571.3,NA,NA
"4526",24,"2020Q2","Neuchâtel",2020-06-01,"NB 78 ..... Activités liées à l'emploi",782.8,NA,NA
"4527",24,"2020Q2","Neuchâtel",2020-06-01,"O 84 > Administration publique",9,NA,NA
"4528",24,"2020Q2","Neuchâtel",2020-06-01,"P 85 > Enseignement",70.4,NA,NA
"4529",24,"2020Q2","Neuchâtel",2020-06-01,"Q 86 ..... Activités pour la santé humaine",738.7,NA,NA
"4530",24,"2020Q2","Neuchâtel",2020-06-01,"Q 86-88 > Santé humaine et action sociale",1290.5,NA,NA
"4531",24,"2020Q2","Neuchâtel",2020-06-01,"Q 87 ..... Hébergement médico-social et social",395.7,NA,NA
"4532",24,"2020Q2","Neuchâtel",2020-06-01,"Q 88 ..... Action sociale sans hébergement",156.1,NA,NA
"4533",24,"2020Q2","Neuchâtel",2020-06-01,"R 90-93 > Arts, spectacles et activités récréatives",51.4,NA,NA
"4534",24,"2020Q2","Neuchâtel",2020-06-01,"S 94-96 > Autres activités de services",163,NA,NA
"4535",24,"2020Q2","Neuchâtel",2020-06-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",8.4,NA,NA
"4536",24,"2020Q2","Neuchâtel",2020-06-01,"U 99 > Activités extra-territoriales",0,NA,NA
"4537",24,"2020Q3","Neuchâtel",2020-09-01,"A 01-03 - Secteur primaire",57,2401,2.37401082882132
"4538",24,"2020Q3","Neuchâtel",2020-09-01,"A-U 01-99 Total",12941.9,106328,12.1716763223234
"4539",24,"2020Q3","Neuchâtel",2020-09-01,"B 05-09 > Industries extractives",7,NA,NA
"4540",24,"2020Q3","Neuchâtel",2020-09-01,"B-F 05-43 - Secteur secondaire",6429.7,34466,18.6551964254628
"4541",24,"2020Q3","Neuchâtel",2020-09-01,"C 10-33 > Industrie manufacturière",5982,NA,NA
"4542",24,"2020Q3","Neuchâtel",2020-09-01,"CA 10-12 ..... Industries alimentaires et du tabac",32.4,NA,NA
"4543",24,"2020Q3","Neuchâtel",2020-09-01,"CB 13-15 ..... Industries du textile et de l’habillement",64.4,NA,NA
"4544",24,"2020Q3","Neuchâtel",2020-09-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",82,NA,NA
"4545",24,"2020Q3","Neuchâtel",2020-09-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",148,NA,NA
"4546",24,"2020Q3","Neuchâtel",2020-09-01,"CF 21 ..... Industrie pharmaceutique",142,NA,NA
"4547",24,"2020Q3","Neuchâtel",2020-09-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",133,NA,NA
"4548",24,"2020Q3","Neuchâtel",2020-09-01,"CH 24-25 ..... Fabrication de produits métalliques",431.7,NA,NA
"4549",24,"2020Q3","Neuchâtel",2020-09-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3035.8,NA,NA
"4550",24,"2020Q3","Neuchâtel",2020-09-01,"CJ 27 ..... Fabrication d'équipements électriques",183.5,NA,NA
"4551",24,"2020Q3","Neuchâtel",2020-09-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",254.4,NA,NA
"4552",24,"2020Q3","Neuchâtel",2020-09-01,"CL 29-30 ..... Fabrication de matériels de transport",21,NA,NA
"4553",24,"2020Q3","Neuchâtel",2020-09-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1453.8,NA,NA
"4554",24,"2020Q3","Neuchâtel",2020-09-01,"D 35 > Production et distribution d'énergie",1,NA,NA
"4555",24,"2020Q3","Neuchâtel",2020-09-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",4,NA,NA
"4556",24,"2020Q3","Neuchâtel",2020-09-01,"F 41-43 > Construction",435.7,NA,NA
"4557",24,"2020Q3","Neuchâtel",2020-09-01,"FA 41-42 ..... Construction de bâtiments et génie civil",182.4,NA,NA
"4558",24,"2020Q3","Neuchâtel",2020-09-01,"FB 43 ..... Travaux de construction spécialisés",253.4,NA,NA
"4559",24,"2020Q3","Neuchâtel",2020-09-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",96,NA,NA
"4560",24,"2020Q3","Neuchâtel",2020-09-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1086.9,NA,NA
"4561",24,"2020Q3","Neuchâtel",2020-09-01,"G 46 ..... Commerce de gros",336.8,NA,NA
"4562",24,"2020Q3","Neuchâtel",2020-09-01,"G 47 ..... Commerce de détail",654.1,NA,NA
"4563",24,"2020Q3","Neuchâtel",2020-09-01,"G-U 45-99 - Secteur tertiaire",6455.2,69461,9.29327248383985
"4564",24,"2020Q3","Neuchâtel",2020-09-01,"H 49-53 > Transports et entreposage",208.1,NA,NA
"4565",24,"2020Q3","Neuchâtel",2020-09-01,"HA 49 ..... Transports terrestres et transport par conduites",148.7,NA,NA
"4566",24,"2020Q3","Neuchâtel",2020-09-01,"HB 50-51 ..... Transports par eau, transports aériens",20,NA,NA
"4567",24,"2020Q3","Neuchâtel",2020-09-01,"HC 52 ..... Entreposage et services auxiliaires des transports",36.4,NA,NA
"4568",24,"2020Q3","Neuchâtel",2020-09-01,"HD 53 ..... Activités de poste et de courrier",3,NA,NA
"4569",24,"2020Q3","Neuchâtel",2020-09-01,"I 55 ..... Hébergement",96.4,NA,NA
"4570",24,"2020Q3","Neuchâtel",2020-09-01,"I 55-56 > Hébergement et restauration",271.6,NA,NA
"4571",24,"2020Q3","Neuchâtel",2020-09-01,"I 56 ..... Restauration",175.2,NA,NA
"4572",24,"2020Q3","Neuchâtel",2020-09-01,"J 58-63 > Information et communication",332.4,NA,NA
"4573",24,"2020Q3","Neuchâtel",2020-09-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",21.4,NA,NA
"4574",24,"2020Q3","Neuchâtel",2020-09-01,"JB 61 ..... Télécommunications",4,NA,NA
"4575",24,"2020Q3","Neuchâtel",2020-09-01,"JC 62-63 ..... Activités informatiques et services d’information",307,NA,NA
"4576",24,"2020Q3","Neuchâtel",2020-09-01,"K 64 ..... Activités des services financiers",9,NA,NA
"4577",24,"2020Q3","Neuchâtel",2020-09-01,"K 64-66 > Activités financières et d'assurance",19,NA,NA
"4578",24,"2020Q3","Neuchâtel",2020-09-01,"K 65 ..... Assurance",10,NA,NA
"4579",24,"2020Q3","Neuchâtel",2020-09-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0,NA,NA
"4580",24,"2020Q3","Neuchâtel",2020-09-01,"L 68 > Activités immobilières",3,NA,NA
"4581",24,"2020Q3","Neuchâtel",2020-09-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",1582.6,NA,NA
"4582",24,"2020Q3","Neuchâtel",2020-09-01,"MA 69 ..... Activités juridiques et comptables",377,NA,NA
"4583",24,"2020Q3","Neuchâtel",2020-09-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",381.6,NA,NA
"4584",24,"2020Q3","Neuchâtel",2020-09-01,"MC 71 ..... Activités d'architecture et d'ingénierie",538.5,NA,NA
"4585",24,"2020Q3","Neuchâtel",2020-09-01,"MD 72 ..... Recherche-développement scientifique",6,NA,NA
"4586",24,"2020Q3","Neuchâtel",2020-09-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",279.5,NA,NA
"4587",24,"2020Q3","Neuchâtel",2020-09-01,"N 77-82 > Activités de services administratifs et de soutien",1350.8,NA,NA
"4588",24,"2020Q3","Neuchâtel",2020-09-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",526.5,NA,NA
"4589",24,"2020Q3","Neuchâtel",2020-09-01,"NB 78 ..... Activités liées à l'emploi",824.3,NA,NA
"4590",24,"2020Q3","Neuchâtel",2020-09-01,"O 84 > Administration publique",11,NA,NA
"4591",24,"2020Q3","Neuchâtel",2020-09-01,"P 85 > Enseignement",65.4,NA,NA
"4592",24,"2020Q3","Neuchâtel",2020-09-01,"Q 86 ..... Activités pour la santé humaine",768.2,NA,NA
"4593",24,"2020Q3","Neuchâtel",2020-09-01,"Q 86-88 > Santé humaine et action sociale",1303.5,NA,NA
"4594",24,"2020Q3","Neuchâtel",2020-09-01,"Q 87 ..... Hébergement médico-social et social",385.6,NA,NA
"4595",24,"2020Q3","Neuchâtel",2020-09-01,"Q 88 ..... Action sociale sans hébergement",149.7,NA,NA
"4596",24,"2020Q3","Neuchâtel",2020-09-01,"R 90-93 > Arts, spectacles et activités récréatives",43,NA,NA
"4597",24,"2020Q3","Neuchâtel",2020-09-01,"S 94-96 > Autres activités de services",170.5,NA,NA
"4598",24,"2020Q3","Neuchâtel",2020-09-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",7.4,NA,NA
"4599",24,"2020Q3","Neuchâtel",2020-09-01,"U 99 > Activités extra-territoriales",0,NA,NA
"4600",24,"2020Q4","Neuchâtel",2020-12-01,"A 01-03 - Secteur primaire",52,2401,2.16576426488963
"4601",24,"2020Q4","Neuchâtel",2020-12-01,"A-U 01-99 Total",12858.9,106328,12.0936159807388
"4602",24,"2020Q4","Neuchâtel",2020-12-01,"B 05-09 > Industries extractives",14,NA,NA
"4603",24,"2020Q4","Neuchâtel",2020-12-01,"B-F 05-43 - Secteur secondaire",6324.9,34466,18.3511286485232
"4604",24,"2020Q4","Neuchâtel",2020-12-01,"C 10-33 > Industrie manufacturière",5893.2,NA,NA
"4605",24,"2020Q4","Neuchâtel",2020-12-01,"CA 10-12 ..... Industries alimentaires et du tabac",35.4,NA,NA
"4606",24,"2020Q4","Neuchâtel",2020-12-01,"CB 13-15 ..... Industries du textile et de l’habillement",63,NA,NA
"4607",24,"2020Q4","Neuchâtel",2020-12-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",71.4,NA,NA
"4608",24,"2020Q4","Neuchâtel",2020-12-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",149,NA,NA
"4609",24,"2020Q4","Neuchâtel",2020-12-01,"CF 21 ..... Industrie pharmaceutique",154,NA,NA
"4610",24,"2020Q4","Neuchâtel",2020-12-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",133,NA,NA
"4611",24,"2020Q4","Neuchâtel",2020-12-01,"CH 24-25 ..... Fabrication de produits métalliques",433.1,NA,NA
"4612",24,"2020Q4","Neuchâtel",2020-12-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3032.2,NA,NA
"4613",24,"2020Q4","Neuchâtel",2020-12-01,"CJ 27 ..... Fabrication d'équipements électriques",140.7,NA,NA
"4614",24,"2020Q4","Neuchâtel",2020-12-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",238.7,NA,NA
"4615",24,"2020Q4","Neuchâtel",2020-12-01,"CL 29-30 ..... Fabrication de matériels de transport",18,NA,NA
"4616",24,"2020Q4","Neuchâtel",2020-12-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1424.6,NA,NA
"4617",24,"2020Q4","Neuchâtel",2020-12-01,"D 35 > Production et distribution d'énergie",1,NA,NA
"4618",24,"2020Q4","Neuchâtel",2020-12-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",2,NA,NA
"4619",24,"2020Q4","Neuchâtel",2020-12-01,"F 41-43 > Construction",414.7,NA,NA
"4620",24,"2020Q4","Neuchâtel",2020-12-01,"FA 41-42 ..... Construction de bâtiments et génie civil",140,NA,NA
"4621",24,"2020Q4","Neuchâtel",2020-12-01,"FB 43 ..... Travaux de construction spécialisés",274.7,NA,NA
"4622",24,"2020Q4","Neuchâtel",2020-12-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",99.4,NA,NA
"4623",24,"2020Q4","Neuchâtel",2020-12-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1091,NA,NA
"4624",24,"2020Q4","Neuchâtel",2020-12-01,"G 46 ..... Commerce de gros",346.5,NA,NA
"4625",24,"2020Q4","Neuchâtel",2020-12-01,"G 47 ..... Commerce de détail",645.1,NA,NA
"4626",24,"2020Q4","Neuchâtel",2020-12-01,"G-U 45-99 - Secteur tertiaire",6482,69461,9.33185528569989
"4627",24,"2020Q4","Neuchâtel",2020-12-01,"H 49-53 > Transports et entreposage",202.1,NA,NA
"4628",24,"2020Q4","Neuchâtel",2020-12-01,"HA 49 ..... Transports terrestres et transport par conduites",146.7,NA,NA
"4629",24,"2020Q4","Neuchâtel",2020-12-01,"HB 50-51 ..... Transports par eau, transports aériens",25,NA,NA
"4630",24,"2020Q4","Neuchâtel",2020-12-01,"HC 52 ..... Entreposage et services auxiliaires des transports",21.4,NA,NA
"4631",24,"2020Q4","Neuchâtel",2020-12-01,"HD 53 ..... Activités de poste et de courrier",9,NA,NA
"4632",24,"2020Q4","Neuchâtel",2020-12-01,"I 55 ..... Hébergement",92,NA,NA
"4633",24,"2020Q4","Neuchâtel",2020-12-01,"I 55-56 > Hébergement et restauration",270.1,NA,NA
"4634",24,"2020Q4","Neuchâtel",2020-12-01,"I 56 ..... Restauration",178.1,NA,NA
"4635",24,"2020Q4","Neuchâtel",2020-12-01,"J 58-63 > Information et communication",312.4,NA,NA
"4636",24,"2020Q4","Neuchâtel",2020-12-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",14,NA,NA
"4637",24,"2020Q4","Neuchâtel",2020-12-01,"JB 61 ..... Télécommunications",2,NA,NA
"4638",24,"2020Q4","Neuchâtel",2020-12-01,"JC 62-63 ..... Activités informatiques et services d’information",296.4,NA,NA
"4639",24,"2020Q4","Neuchâtel",2020-12-01,"K 64 ..... Activités des services financiers",3,NA,NA
"4640",24,"2020Q4","Neuchâtel",2020-12-01,"K 64-66 > Activités financières et d'assurance",12,NA,NA
"4641",24,"2020Q4","Neuchâtel",2020-12-01,"K 65 ..... Assurance",9,NA,NA
"4642",24,"2020Q4","Neuchâtel",2020-12-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0,NA,NA
"4643",24,"2020Q4","Neuchâtel",2020-12-01,"L 68 > Activités immobilières",3,NA,NA
"4644",24,"2020Q4","Neuchâtel",2020-12-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",1594.1,NA,NA
"4645",24,"2020Q4","Neuchâtel",2020-12-01,"MA 69 ..... Activités juridiques et comptables",360.9,NA,NA
"4646",24,"2020Q4","Neuchâtel",2020-12-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",382.8,NA,NA
